PooledFundId,AllocationYear,ReportApprovedDate,AllocationtypeId,AllocationSourceId,ClusterId,ClusterBudget,TargetedMen,TargetedWomen,TargetedBoys,TargetedGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls
18,2017,2018-11-05,2517,2,3.0,49998.96,1216.0,2179.0,2874.0,2056.0,1341.0,2449.0,3225.0,3437.0
18,2017,2018-11-09,2617,1,8.0,653995.77,40.0,,,,13.0,,,
18,2017,2018-11-12,2717,2,7.0,49997.248,1118.0,1211.0,193.0,209.0,429.0,824.0,621.0,935.0
18,2017,2018-11-12,2717,2,9.0,199988.992,4470.0,4843.0,774.0,838.0,1716.0,3294.0,2482.0,3738.0
18,2017,2018-11-13,2717,2,7.0,159983.86,3043.0,4533.0,3442.0,3717.0,2416.0,3773.0,2531.0,2919.0
18,2017,2018-11-13,2717,2,9.0,159983.86,3043.0,4533.0,3442.0,3717.0,2416.0,3773.0,2531.0,2919.0
18,2017,2018-11-16,2717,2,2.0,50001.1,110.0,120.0,130.0,140.0,101.0,128.0,119.0,160.0
18,2017,2018-11-22,2517,2,4.0,445955.49,390.0,420.0,390.0,360.0,405.0,416.0,379.0,371.0
18,2017,2018-12-10,2717,2,7.0,109999.578,1151.0,1720.0,1119.0,1164.0,929.0,1720.0,935.0,973.0
18,2017,2018-12-10,2717,2,9.0,247499.0505,2590.0,3870.0,2517.0,2620.0,2090.0,3870.0,2104.0,2189.0
18,2017,2018-12-26,2717,2,4.0,250000.005,230.0,306.0,460.0,536.0,230.0,306.0,460.0,536.0
18,2017,2018-12-26,2717,2,6.0,210000.0042,193.0,257.0,386.0,450.0,193.0,257.0,386.0,450.0
18,2017,2018-12-26,2717,2,10.0,340000.0008,2437.0,2449.0,2474.0,2486.0,4248.0,3817.0,4147.0,3572.0
18,2017,2019-01-03,2717,2,10.0,299999.99,4603.0,6979.0,1794.0,2274.0,5494.0,5580.0,3057.0,3128.0
18,2017,2019-01-10,2517,2,6.0,120000.0,70.0,,,,70.0,,,
18,2017,2019-02-01,2717,2,4.0,300000.0,372.0,393.0,360.0,375.0,240.0,330.0,495.0,450.0
18,2017,2019-02-06,2717,2,3.0,400001.14,22.0,22.0,1800.0,1200.0,51.0,24.0,3730.0,3004.0
18,2017,2019-02-15,2717,2,3.0,350006.42,170.0,100.0,7360.0,8640.0,232.0,38.0,7442.0,8868.0
18,2017,2019-03-25,2717,2,3.0,91756.503,624.0,660.0,981.0,981.0,716.0,699.0,1013.0,1316.0
18,2017,2019-03-25,2717,2,10.0,214098.507,1456.0,1540.0,2289.0,2289.0,1670.0,1631.0,2363.0,3071.0
18,2017,2019-03-26,2717,2,2.0,192000.372,1410.0,1635.0,1278.0,1317.0,1410.0,1635.0,1278.0,1317.0
18,2017,2019-03-26,2717,2,6.0,128000.248,940.0,1090.0,852.0,878.0,940.0,1090.0,852.0,878.0
18,2017,2019-04-03,2717,2,4.0,238500.1485,1476.0,1352.0,1397.0,1454.0,1494.0,1410.0,182.0,163.0
18,2017,2019-04-03,2717,2,6.0,159000.099,984.0,902.0,932.0,969.0,996.0,940.0,121.0,109.0
18,2017,2019-04-03,2717,2,10.0,132500.0825,820.0,751.0,776.0,808.0,830.0,783.0,101.0,91.0
18,2017,2019-04-25,2717,2,6.0,519903.896,1264.0,5689.0,1898.0,3792.0,2842.0,5278.0,2208.0,3359.0
18,2017,2019-04-25,2717,2,10.0,129975.974,316.0,1422.0,474.0,948.0,710.0,1319.0,552.0,840.0
18,2018,2018-10-02,2817,1,7.0,79795.25,38610.0,39600.0,15257.0,16533.0,39180.0,40780.0,16003.0,16657.0
18,2018,2018-11-07,2917,2,10.0,148514.27,6937.0,5032.0,1000.0,980.0,7263.0,3672.0,1621.0,1648.0
18,2018,2018-11-12,2817,1,10.0,280000.81,1100.0,1060.0,9400.0,8840.0,2432.0,1456.0,11439.0,7520.0
18,2018,2018-11-19,2817,1,8.0,75000.05,,20.0,,,,9.0,,
18,2018,2018-12-13,2917,2,8.0,521625.0,15.0,,,,15.0,,,
18,2018,2018-12-28,2817,1,7.0,320000.4,7134.0,7425.0,41866.0,43575.0,6978.0,7112.0,40007.0,42341.0
18,2018,2019-01-11,2817,1,4.0,100000.17,300.0,450.0,300.0,450.0,260.0,600.0,250.0,350.0
18,2018,2019-01-14,2917,2,9.0,553992.93,,,2674.0,2896.0,,,2731.0,2959.0
18,2018,2019-01-21,2917,2,3.0,120000.0,40.0,10.0,1375.0,1125.0,40.0,10.0,3902.0,1985.0
18,2018,2019-01-23,2917,2,3.0,399044.73,2828.0,5619.0,8750.0,8750.0,8985.0,6536.0,12762.0,13662.0
18,2018,2019-01-23,2917,2,10.0,171019.17,1212.0,2408.0,3750.0,3750.0,3851.0,2801.0,5469.0,5855.0
18,2018,2019-02-05,2917,2,8.0,399998.46,,23.0,,,,33.0,,
18,2018,2019-02-13,2817,1,4.0,298363.0885,14426.0,23081.0,8655.0,11540.0,21225.0,19592.0,8639.0,4245.0
18,2018,2019-02-13,2817,1,10.0,207337.0615,10025.0,16039.0,6015.0,8020.0,14749.0,13615.0,6004.0,2950.0
18,2018,2019-02-13,2917,2,7.0,199942.55,22065.0,22965.0,5865.0,6105.0,18000.0,15000.0,4000.0,5000.0
18,2018,2019-03-01,3017,2,8.0,317046.24,,,,15.0,,,,15.0
18,2018,2019-03-11,2917,2,7.0,492422.92000000004,16407.0,18652.0,8274.0,8816.0,14727.0,17380.0,8407.0,8922.0
18,2018,2019-03-11,2917,2,9.0,482422.92000000004,16404.0,18582.0,7472.0,7997.0,14722.0,17250.0,7400.0,7855.0
18,2018,2019-03-25,2917,2,4.0,199950.9,2325.0,2475.0,1425.0,1275.0,722.0,1266.0,1562.0,1576.0
18,2018,2019-04-01,2917,2,7.0,181691.48,14746.0,12399.0,17207.0,17105.0,14754.0,12850.0,17195.0,17209.0
18,2018,2019-04-02,2917,2,10.0,299999.57,13708.0,16810.0,9105.0,10407.0,15783.0,17430.0,4702.0,6061.0
18,2018,2019-04-03,2917,2,4.0,278989.0198,3988.0,5109.0,9343.0,8878.0,1682.0,3058.0,4589.0,5966.0
18,2018,2019-04-03,2917,2,8.0,150000.0,81.0,9.0,,,203.0,73.0,,
18,2018,2019-04-03,2917,2,10.0,170993.2702,2444.0,3131.0,5727.0,5442.0,1031.0,1875.0,2812.0,3656.0
18,2018,2019-04-23,2917,2,7.0,163162.61,4739.0,5344.0,991.0,1118.0,,,,
18,2018,2019-04-23,2917,2,9.0,163162.61,4739.0,5344.0,991.0,1118.0,,,,
18,2018,2019-05-14,2917,2,2.0,350000.0,2636.0,3051.0,5656.0,6157.0,1069.0,1236.0,2293.0,2493.0
18,2018,2019-05-14,2917,2,9.0,300000.12,63.0,89.0,604.0,682.0,297.0,352.0,266.0,302.0
18,2018,2019-05-15,2917,2,3.0,300000.0,2629.0,3563.0,5153.0,4619.0,2598.0,3511.0,4603.0,4493.0
18,2018,2019-06-07,2917,2,2.0,255000.0,6615.0,6930.0,8820.0,9135.0,5215.0,5975.0,9490.0,9567.0
18,2018,2019-06-07,2917,2,6.0,85000.0,2205.0,2310.0,2940.0,3045.0,1738.0,1992.0,3163.0,3189.0
18,2018,2019-06-07,3017,2,9.0,611775.03,,,3093.0,3351.0,,,2853.0,3090.0
18,2018,2019-06-21,2917,2,4.0,300398.76,825.0,1220.0,1200.0,1800.0,1628.0,1209.0,770.0,1438.0
18,2018,2019-07-03,2917,2,1.0,199634.98,5900.0,7560.0,10553.0,9898.0,3111.0,4021.0,5123.0,5002.0
18,2018,2019-07-12,3017,2,6.0,250000.61,2694.0,2917.0,1795.0,1944.0,2646.0,2929.0,1795.0,2080.0
18,2018,2019-08-06,2917,2,7.0,600000.0,46158.0,48042.0,29553.0,33247.0,47000.0,49000.0,30000.0,34000.0
18,2018,2019-08-06,3017,2,7.0,29200.086,3493.0,3784.0,690.0,748.0,2759.0,3291.0,1482.0,1515.0
18,2018,2019-08-06,3017,2,9.0,116800.344,13973.0,15136.0,2762.0,2991.0,11037.0,13164.0,5926.0,6061.0
18,2018,2019-08-07,2917,2,10.0,120000.0,135.0,90.0,,,65.0,24.0,,
18,2018,2019-08-21,3017,2,2.0,170000.93,5475.0,6789.0,6570.0,3066.0,5475.0,6789.0,6570.0,3066.0
18,2018,2019-08-22,3017,2,7.0,99928.61,4706.0,5946.0,1562.0,1625.0,2397.0,2799.0,1356.0,1259.0
18,2018,2019-08-22,3017,2,9.0,299785.83,14117.0,17839.0,4685.0,4876.0,7192.0,8396.0,4067.0,3777.0
18,2018,2019-09-02,3017,2,6.0,80000.01,40.0,,,,41.0,,,
18,2018,2019-09-03,2917,2,2.0,184000.0,571.0,857.0,1220.0,1432.0,994.0,1077.0,1014.0,1056.0
18,2018,2019-09-03,2917,2,4.0,276000.0,857.0,1285.0,1830.0,2148.0,1490.0,1615.0,1521.0,1583.0
18,2018,2019-09-03,2917,2,7.0,60000.035,48.0,,,,48.0,,,
18,2018,2019-09-03,2917,2,9.0,60000.035,48.0,,,,48.0,,,
18,2018,2019-09-03,3017,2,6.0,520000.0,2448.0,2703.0,2652.0,2397.0,5124.0,4836.0,,
18,2018,2019-09-03,3017,2,7.0,445000.595,53531.0,55811.0,95374.0,99386.0,47000.0,52740.0,91670.0,97205.0
18,2018,2019-09-03,3017,2,9.0,75000.475,1762.0,1908.0,1692.0,1834.0,715.0,890.0,1065.0,1225.0
18,2018,2019-09-03,3017,2,10.0,250001.86,9996.0,10402.0,9602.0,10000.0,9996.0,10402.0,9602.0,10000.0
18,2018,2019-09-04,2917,2,6.0,900000.37,5880.0,6120.0,8820.0,9180.0,6370.0,6630.0,9555.0,9945.0
18,2018,2019-09-05,3017,2,6.0,433000.52,4300.0,4300.0,8487.0,8713.0,2088.0,1252.0,10440.0,10760.0
18,2018,2019-09-06,3017,2,1.0,270640.1254,5035.0,5373.0,6682.0,6471.0,6098.0,6732.0,9583.0,9844.0
18,2018,2019-09-06,3017,2,3.0,199520.0172,1800.0,1898.0,2082.0,2174.0,2440.0,3125.0,5290.0,6087.0
18,2018,2019-09-06,3017,2,4.0,300000.23,7892.0,8451.0,10846.0,10312.0,9246.0,9686.0,12768.0,12328.0
18,2018,2019-09-06,3017,2,6.0,64960.0056,586.0,618.0,678.0,708.0,794.0,1017.0,1722.0,1982.0
18,2018,2019-09-06,3017,2,7.0,250000.71,1887.0,1887.0,1588.0,1588.0,3520.0,4778.0,2455.0,2676.0
18,2018,2019-09-06,3017,2,10.0,607881.8718,15430.0,17146.0,52255.0,52783.0,11250.0,19094.0,14608.0,15798.0
18,2018,2019-09-10,3017,2,8.0,350000.0,20.0,20.0,20.0,8.0,20.0,20.0,20.0,8.0
18,2018,2019-09-12,3017,2,10.0,300003.56,5000.0,5000.0,15000.0,15000.0,6736.0,7261.0,17463.0,21253.0
18,2018,2019-09-17,3017,2,10.0,148126.7475,4456.0,4734.0,8911.0,9747.0,4477.0,4807.0,8839.0,8784.0
18,2018,2019-10-14,3017,2,2.0,280029.17,2020.0,2040.0,2019.0,2046.0,2020.0,2040.0,2200.0,2080.0
18,2018,2019-10-14,3017,2,3.0,508240.39,805.0,917.0,3387.0,3094.0,1386.0,1263.0,7445.0,6728.0
18,2018,2019-10-14,3017,2,4.0,169880.0,628.0,729.0,1131.0,892.0,1075.0,1008.0,3909.0,3829.0
18,2018,2019-10-14,3017,2,10.0,98640.0,365.0,423.0,657.0,518.0,624.0,586.0,2270.0,2223.0
18,2018,2019-10-28,3017,2,3.0,300000.0,3210.0,1365.0,2973.0,2395.0,1990.0,2190.0,3277.0,2685.0
18,2018,2019-10-29,3017,2,7.0,200000.12,12.0,2066.0,699.0,757.0,12.0,1088.0,512.0,491.0
18,2018,2019-10-29,3017,2,9.0,200000.12,12.0,2066.0,699.0,757.0,12.0,1088.0,512.0,491.0
18,2018,2019-11-06,3017,2,6.0,649999.53,4900.0,5100.0,7350.0,7650.0,4895.0,5105.0,7345.0,7655.0
18,2018,2019-11-08,3017,2,6.0,570000.5025,998.0,1012.0,1041.0,1027.0,779.0,929.0,1385.0,1399.0
18,2018,2019-12-04,3017,2,4.0,480000.35,1920.0,2080.0,3120.0,2880.0,1920.0,2080.0,3120.0,2880.0
18,2018,2019-12-04,3017,2,7.0,200000.12,1584.0,2450.0,3331.0,4233.0,1452.0,2327.0,3286.0,4175.0
18,2018,2019-12-04,3017,2,9.0,200000.12,1584.0,2450.0,3331.0,4233.0,1452.0,2327.0,3286.0,4175.0
18,2018,2019-12-11,3017,2,1.0,99984.81,3032.0,3467.0,4970.0,4756.0,6932.0,4686.0,7200.0,7410.0
18,2018,2020-01-13,3017,2,2.0,250000.0,610.0,615.0,,,701.0,924.0,,
18,2018,2020-02-07,3017,2,8.0,637500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,2018,2020-04-07,3017,2,8.0,690000.0,50.0,23.0,,,7.0,31.0,,
18,2018,2020-04-08,3017,2,5.0,400000.01,4.0,2.0,,,3.0,1.0,,
18,2018,2020-05-12,3017,2,10.0,400000.0,660.0,1990.0,750.0,700.0,9411.0,17917.0,7149.0,10799.0
18,2018,2021-12-02,2917,2,9.0,412528.81,,,3961.0,4292.0,,,5347.0,5862.0
18,2018,2021-12-03,3017,2,10.0,207767.25,3200.0,4300.0,4600.0,4900.0,3300.0,4200.0,5100.0,4400.0
18,2018,2021-12-16,3017,2,9.0,521753.55,,,4649.0,5036.0,,,3640.0,4410.0
18,2019,2019-09-12,3117,1,8.0,1000003.03,160.0,,,,160.0,,,
18,2019,2019-10-14,3117,1,7.0,270059.44,7326.0,7674.0,4884.0,5116.0,7326.0,7674.0,4884.0,5116.0
18,2019,2019-11-06,3217,2,7.0,114999.86,182.0,717.0,678.0,705.0,443.0,1849.0,1525.0,1564.0
18,2019,2019-11-06,3217,2,9.0,114999.86,182.0,717.0,678.0,705.0,443.0,1849.0,1525.0,1564.0
18,2019,2019-11-18,3217,2,8.0,977075.74,,,,20.0,,,,19.0
18,2019,2019-11-19,3217,2,8.0,199999.99,24.0,,,,14.0,,,
18,2019,2019-12-16,3217,2,9.0,60000.0,33.0,33.0,2450.0,2350.0,41.0,49.0,2459.0,2421.0
18,2019,2019-12-23,3217,2,7.0,99000.0,991.0,1345.0,2605.0,2615.0,1026.0,1365.0,2617.0,2645.0
18,2019,2019-12-23,3217,2,9.0,121000.0,1422.0,2721.0,6016.0,6034.0,1472.0,2761.0,6044.0,6103.0
18,2019,2020-01-07,3217,2,9.0,250000.16,28151.0,30497.0,5890.0,6380.0,28078.0,30516.0,6516.0,6008.0
18,2019,2020-01-20,3217,2,6.0,350000.05,4420.0,5060.0,3150.0,3720.0,2172.0,6095.0,3978.0,4105.0
18,2019,2020-02-11,3217,2,2.0,150007.52,334.0,388.0,718.0,784.0,,,832.0,1399.0
18,2019,2020-02-11,3217,2,9.0,100000.19,,,2472.0,2676.0,,,2286.0,2477.0
18,2019,2020-02-18,3217,2,7.0,150000.73,1942.0,2705.0,1653.0,1792.0,5228.0,2752.0,3244.0,4176.0
18,2019,2020-02-25,3217,2,3.0,350016.08,1124.0,334.0,9519.0,8203.0,2808.0,2180.0,8184.0,6973.0
18,2019,2020-02-27,3217,2,2.0,50021.66,40.0,40.0,110.0,110.0,77.0,89.0,106.0,140.0
18,2019,2020-02-27,3217,2,7.0,112000.07,4667.0,5184.0,993.0,1143.0,4667.0,5183.0,993.0,1142.0
18,2019,2020-02-27,3217,2,9.0,88000.05,2001.0,2221.0,426.0,490.0,2000.0,2221.0,425.0,490.0
18,2019,2020-03-17,3217,2,5.0,605905.97,840.0,1015.0,,,840.0,1015.0,,
18,2019,2020-03-17,3417,1,8.0,400362.0,1.0,,,,1.0,,,
18,2019,2020-03-24,3217,2,12.0,299970.01,70.0,,,,70.0,,,
18,2019,2020-03-25,3317,1,7.0,349418.43,1417.0,2818.0,8049.0,8058.0,2560.0,4282.0,4108.0,4229.0
18,2019,2020-03-25,3317,1,9.0,149750.76,607.0,1208.0,3449.0,3454.0,1096.0,1836.0,1760.0,1813.0
18,2019,2020-03-27,3217,2,6.0,199155.0,100.0,75.0,,,100.0,75.0,,
18,2019,2020-03-31,3217,2,9.0,805055.45,,,2925.0,3171.0,,,3127.0,3387.0
18,2019,2020-04-03,3217,2,7.0,122987.2,6688.0,6961.0,1400.0,1456.0,6688.0,6961.0,1399.0,1456.0
18,2019,2020-04-03,3217,2,9.0,30746.8,1672.0,1740.0,349.0,364.0,1672.0,1739.0,349.0,364.0
18,2019,2020-04-06,3217,2,3.0,300000.0,4678.0,4867.0,979.0,1018.0,4638.0,4837.0,969.0,1098.0
18,2019,2020-04-06,3217,2,6.0,600000.01,1163.0,1240.0,2713.0,2634.0,1619.0,2173.0,3233.0,3414.0
18,2019,2020-04-10,3217,2,7.0,200003.06,6923.0,11099.0,4712.0,5104.0,5539.0,8879.0,4426.0,4455.0
18,2019,2020-04-15,3217,2,1.0,66000.0,2484.0,3785.0,5726.0,5671.0,2091.0,3390.0,5187.0,4800.0
18,2019,2020-04-15,3217,2,10.0,263999.98,16361.0,21470.0,25217.0,27391.0,13775.0,19232.0,22847.0,23187.0
18,2019,2020-04-21,3217,2,10.0,158716.66,7876.0,3608.0,1297.0,1229.0,12552.0,3523.0,1778.0,1267.0
18,2019,2020-04-27,3217,2,10.0,325001.7,15041.0,18943.0,10028.0,11703.0,16533.0,20407.0,14250.0,15111.0
18,2019,2020-05-04,3217,2,2.0,300000.18,1598.0,1676.0,1600.0,1626.0,2360.0,2400.0,3020.0,2970.0
18,2019,2020-05-07,3217,2,3.0,472550.26,2250.0,1570.0,8300.0,7675.0,1913.0,1091.0,16370.0,10663.0
18,2019,2020-05-07,3217,2,10.0,177450.08,3750.0,2430.0,3200.0,2825.0,3189.0,1688.0,6311.0,3925.0
18,2019,2020-05-08,3217,2,1.0,173741.26,4878.0,5578.0,8563.0,8108.0,6191.0,8216.0,13631.0,13460.0
18,2019,2020-05-08,3217,2,4.0,347482.51,9756.0,11157.0,17123.0,16217.0,12383.0,16434.0,27259.0,26921.0
18,2019,2020-05-08,3217,2,8.0,522930.75,19.0,,,,19.0,,,
18,2019,2020-05-08,3217,2,10.0,173741.26,4878.0,5578.0,8563.0,8108.0,6191.0,8216.0,13631.0,13460.0
18,2019,2020-05-11,3217,2,7.0,500000.95,83789.0,87211.0,55860.0,58140.0,83789.0,87211.0,55860.0,58140.0
18,2019,2020-05-11,3217,2,10.0,430000.18,2699.0,2913.0,1340.0,1507.0,1982.0,3243.0,1332.0,1548.0
18,2019,2020-05-18,3217,2,2.0,250000.0,1820.0,2180.0,,,1900.0,2135.0,,
18,2019,2020-05-19,3217,2,3.0,17250.0,,,,,,,,
18,2019,2020-05-19,3217,2,4.0,549900.0,931.0,571.0,625.0,875.0,1137.0,1417.0,794.0,1411.0
18,2019,2020-05-19,3517,2,8.0,1200001.54,,,,20.0,,,,24.0
18,2019,2020-05-21,3217,2,7.0,455006.57999999996,48468.0,64930.0,39850.0,47557.0,48208.0,64191.0,39560.0,47148.0
18,2019,2020-05-21,3217,2,9.0,225041.06,2468.0,4630.0,2950.0,3657.0,2208.0,3891.0,2660.0,3248.0
18,2019,2020-05-29,3217,2,6.0,250845.0,417.0,463.0,453.0,417.0,750.0,750.0,750.0,750.0
18,2019,2020-06-11,3217,2,7.0,199999.05,3960.0,5000.0,5000.0,6040.0,3960.0,5000.0,5000.0,6040.0
18,2019,2020-06-11,3317,1,7.0,311966.15,,,13708.0,14547.0,,,13600.0,14251.0
18,2019,2020-06-16,3217,2,9.0,781211.6,,,4357.0,4724.0,,,6609.0,7354.0
18,2019,2020-06-20,3217,2,1.0,30000.04,226.0,226.0,226.0,226.0,286.0,286.0,286.0,286.0
18,2019,2020-06-20,3217,2,4.0,270000.28,2026.0,2026.0,2026.0,2026.0,2566.0,2566.0,2566.0,2566.0
18,2019,2020-06-22,3517,2,6.0,84958.02,1500.0,2250.0,,,1497.0,2240.0,,
18,2019,2020-06-24,3217,2,3.0,300022.66,4800.0,3200.0,3030.0,2170.0,5000.0,2000.0,4223.0,2300.0
18,2019,2020-06-28,3217,2,7.0,57500.05,1650.0,1787.0,557.0,604.0,630.0,684.0,192.0,238.0
18,2019,2020-06-28,3217,2,9.0,287500.22,8246.0,9256.0,2733.0,3017.0,3153.0,3547.0,944.0,1193.0
18,2019,2020-06-28,3317,1,7.0,174999.45,1440.0,1500.0,360.0,375.0,650.0,2309.0,495.0,768.0
18,2019,2020-06-28,3317,1,10.0,324998.99,2676.0,2784.0,669.0,696.0,1209.0,4287.0,921.0,1427.0
18,2019,2020-06-28,3517,2,4.0,105007.5,,,,,,,,
18,2019,2020-06-28,3517,2,7.0,399987.4,10000.0,20000.0,35000.0,35000.0,10200.0,20700.0,35400.0,35400.0
18,2019,2020-06-28,3517,2,9.0,454974.26,,,2363.0,2560.0,,,3113.0,3372.0
18,2019,2020-07-09,3217,2,12.0,299197.36,87.0,,,,50.0,,,
18,2019,2020-07-09,3517,2,9.0,364500.2,24732.0,26774.0,5061.0,5646.0,19954.0,26554.0,4724.0,5445.0
18,2019,2020-07-13,3217,2,1.0,120004.2,5792.0,6029.0,5792.0,6027.0,6400.0,7640.0,5960.0,7219.0
18,2019,2020-07-13,3217,2,3.0,50008.86,610.0,840.0,670.0,580.0,960.0,1340.0,1159.0,800.0
18,2019,2020-07-13,3217,2,4.0,240008.4,11584.0,12057.0,11584.0,12055.0,12800.0,15280.0,11920.0,14440.0
18,2019,2020-07-13,3217,2,10.0,373208.4,12709.0,13552.0,12869.0,13235.0,14160.0,17031.0,13261.0,15706.0
18,2019,2020-07-16,3217,2,6.0,540000.0,6000.0,6000.0,3000.0,3000.0,3231.0,3906.0,6080.0,6317.0
18,2019,2020-07-16,3517,2,7.0,102005.46,4552.0,4933.0,952.0,1031.0,4551.0,4932.0,952.0,1031.0
18,2019,2020-07-16,3517,2,9.0,186000.5,50232.0,54418.0,10508.0,11382.0,50232.0,54417.0,10507.0,11382.0
18,2019,2020-07-17,3517,2,10.0,100003.67,2200.0,1800.0,3200.0,2800.0,1879.0,1376.0,5991.0,2912.0
18,2019,2020-07-24,3217,2,1.0,109946.78,3652.0,4712.0,6198.0,6197.0,3652.0,4712.0,6198.0,6197.0
18,2019,2020-07-24,3517,2,7.0,120000.0,2382.0,8003.0,5148.0,5186.0,2499.0,7954.0,5141.0,5300.0
18,2019,2020-07-24,3517,2,9.0,120000.0,1483.0,4999.0,5148.0,5186.0,1556.0,4968.0,5141.0,5300.0
18,2019,2020-08-02,3517,2,7.0,300000.0,2821.0,2821.0,2822.0,2822.0,1012.0,1157.0,1472.0,2164.0
18,2019,2020-08-05,3517,2,7.0,240666.29,4205.0,4377.0,2818.0,2949.0,2984.0,3736.0,3764.0,3640.0
18,2019,2020-08-05,3517,2,9.0,240666.29,4205.0,4377.0,2818.0,2949.0,2984.0,3736.0,3764.0,3640.0
18,2019,2020-08-05,3517,2,10.0,364357.26,5864.0,6537.0,7091.0,8368.0,5550.0,7303.0,9625.0,9478.0
18,2019,2020-08-07,3517,2,12.0,335005.23,70.0,,,,70.0,,,
18,2019,2020-08-09,3217,2,6.0,1200000.45,7840.0,8160.0,11760.0,12240.0,5684.0,5915.0,8525.0,8875.0
18,2019,2020-08-10,3517,2,6.0,141804.96,2000.0,3000.0,1500.0,1500.0,2000.0,3000.0,1500.0,1500.0
18,2019,2020-08-11,3517,2,7.0,200000.4,5184.0,8310.0,3480.0,3440.0,4668.0,6954.0,5280.0,5707.0
18,2019,2020-08-11,3517,2,9.0,200000.39,5184.0,8312.0,3482.0,3437.0,4668.0,6956.0,5283.0,5702.0
18,2019,2020-08-12,3517,2,3.0,172200.0,1800.0,1836.0,,,1799.0,1835.0,,
18,2019,2020-08-12,3517,2,4.0,275520.0,2880.0,2940.0,,,2880.0,2939.0,,
18,2019,2020-08-12,3517,2,6.0,370000.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0
18,2019,2020-08-16,3517,2,7.0,302400.0,8907.0,9848.0,3353.0,3288.0,3730.0,3853.0,1887.0,2009.0
18,2019,2020-08-16,3517,2,9.0,190400.0,5609.0,5876.0,1708.0,2035.0,2349.0,2299.0,961.0,1244.0
18,2019,2020-08-17,3517,2,6.0,213175.03,5990.0,5710.0,,,6011.0,7678.0,,
18,2019,2020-08-21,3217,2,6.0,100000.0,40.0,,,,40.0,,,
18,2019,2020-08-28,3517,2,10.0,219986.48,1094.0,1569.0,1480.0,1420.0,2130.0,2521.0,2235.0,2073.0
18,2019,2020-09-08,3517,2,10.0,300000.03,3700.0,7400.0,2775.0,4625.0,3623.0,5217.0,2798.0,3602.0
18,2019,2020-09-17,3517,2,6.0,205000.21,3605.0,3875.0,2375.0,2645.0,3609.0,3876.0,2374.0,2641.0
18,2019,2020-09-29,3217,2,7.0,60000.03,24.0,27.0,,,24.0,26.0,,
18,2019,2020-09-29,3217,2,9.0,60000.03,24.0,27.0,,,24.0,26.0,,
18,2019,2020-09-29,3517,2,6.0,700000.29,9800.0,10200.0,14700.0,15300.0,11466.0,11934.0,17199.0,17901.0
18,2019,2020-10-12,3517,2,3.0,100000.0,11825.0,12810.0,2473.0,2680.0,12417.0,13884.0,3627.0,4179.0
18,2019,2020-10-13,3217,2,10.0,120000.0,135.0,90.0,,,139.0,47.0,,
18,2019,2020-10-13,3517,2,10.0,158000.34,8607.0,3936.0,1649.0,1313.0,9790.0,5000.0,3541.0,2500.0
18,2019,2020-10-21,3517,2,9.0,436600.62,,,3218.0,3476.0,,,6684.0,7325.0
18,2019,2020-11-11,3517,2,8.0,600000.0,920.0,395.0,,,6403.0,5833.0,,
18,2019,2020-11-12,3517,2,12.0,315000.0,270.0,180.0,,,579.0,437.0,,
18,2019,2020-11-13,3517,2,3.0,150000.03,215.0,50.0,2336.0,1776.0,203.0,62.0,2158.0,1190.0
18,2019,2020-11-13,3517,2,4.0,400031.92,4410.0,4590.0,4410.0,15318.0,4950.0,5100.0,4750.0,16400.0
18,2019,2020-11-13,3517,2,10.0,150000.09,2951.0,2352.0,2432.0,2765.0,5003.0,4913.0,632.0,958.0
18,2019,2020-11-16,3517,2,9.0,79999.6,51.0,43.0,8160.0,8160.0,95.0,59.0,5920.0,7210.0
18,2019,2020-11-16,3517,2,10.0,159733.03,4100.0,4400.0,2040.0,2310.0,3024.0,5612.0,1430.0,2158.0
18,2019,2020-12-28,3517,2,6.0,85000.8,575.0,675.0,,,585.0,693.0,,
18,2019,2021-01-04,3217,2,2.0,250069.7,1400.0,1400.0,,,1400.0,1400.0,,
18,2019,2021-01-07,3217,2,10.0,200076.63,1700.0,1850.0,3450.0,3660.0,1731.0,1879.0,3651.0,3795.0
18,2019,2021-01-07,3517,2,8.0,400000.0,13.0,,,,32.0,,,
18,2019,2021-01-12,3517,2,3.0,100002.2,20.0,10.0,1200.0,800.0,37.0,14.0,2107.0,1205.0
18,2019,2021-01-22,3517,2,3.0,375000.0,4416.0,4784.0,,,2027.0,2602.0,,
18,2019,2021-02-01,3517,2,7.0,200000.0,3200.0,7300.0,1400.0,2075.0,3200.0,7300.0,1400.0,2075.0
18,2019,2021-12-03,3517,2,1.0,62295.61,212.0,230.0,531.0,468.0,342.0,323.0,719.0,615.0
18,2019,2021-12-03,3517,2,4.0,404921.49,1379.0,1496.0,3452.0,3041.0,2224.0,2105.0,4675.0,3999.0
18,2019,2021-12-03,3517,2,10.0,155739.04,530.0,575.0,1328.0,1170.0,855.0,809.0,1798.0,1538.0
18,2020,2020-06-05,24217,1,8.0,250275.0,,,,8.0,,,,6.0
18,2020,2020-11-03,24217,1,1.0,300000.18,6000.0,6000.0,,,3089.0,2982.0,,
